LoginFreq,Purchases,AmountSpent,Tickets,DaysInactive,MembershipMonths,Churn
28,8,2145,10,113,35,0
16,7,120,9,138,7,0
29,17,593,10,43,7,0
13,17,3235,7,58,21,0
14,12,1496,7,113,32,0
3,17,4874,1,122,38,0
29,14,1658,8,152,20,0
6,3,2391,10,85,8,0
18,16,115,3,106,4,0
19,4,3563,0,144,26,1
5,15,1704,0,100,15,0
15,8,1743,4,99,6,0
25,9,391,6,9,48,0
2,17,2746,4,6,32,0
10,16,4366,2,108,5,0
24,17,1326,10,152,44,0
30,6,2712,6,138,46,0
18,3,4925,0,82,58,0
27,4,4084,10,27,6,0
13,15,4814,0,119,3,0
5,2,916,1,100,29,1
23,17,672,0,3,19,0
24,20,472,8,38,10,0
1,13,2912,3,74,7,0
22,14,4690,6,73,45,0
1,16,952,4,17,1,0
18,0,167,6,106,1,1
15,20,3319,6,48,17,0
17,16,1336,0,177,22,0
11,10,2727,0,171,36,0
21,16,2678,10,84,14,0
26,13,2578,2,7,6,0
25,19,3402,9,126,30,0
22,18,2116,1,149,46,0
27,20,4809,6,153,47,0
27,6,657,2,81,33,0
17,12,3332,6,156,20,0
13,17,2948,8,52,16,0
1,13,2493,10,13,4,0
2,0,4251,0,34,34,0
9,6,2916,2,127,1,0
3,7,3035,10,105,13,0
1,17,1385,5,132,48,0
21,8,1833,8,44,8,0
16,0,254,4,126,22,1
23,16,2358,2,143,4,0
6,18,877,7,8,34,0
28,5,2871,4,114,60,0
17,2,489,5,5,45,0
5,4,2472,1,86,37,0
5,1,1945,3,73,57,0
6,19,3383,0,92,23,0
3,3,3031,3,121,20,1
21,9,3202,0,46,53,0
23,9,97,3,116,24,0
5,20,1250,1,113,27,0
21,10,582,5,66,13,0
5,15,823,5,154,5,0
10,16,188,7,31,16,0
10,15,1735,8,51,60,0
19,6,172,7,41,38,0
17,15,2650,0,51,48,0
21,2,1015,2,147,29,1
14,15,2358,5,95,26,0
9,7,2431,0,73,22,0
14,11,2765,7,131,24,0
1,2,4308,5,38,13,0
19,16,4152,0,173,43,0
13,20,4568,9,41,21,0
13,17,3751,1,153,1,0
4,10,4513,5,178,4,0
30,3,1227,9,129,3,1
1,15,2484,7,54,50,0
17,16,939,4,86,23,0
8,8,326,0,13,16,0
2,5,1512,9,40,45,0
28,19,430,1,21,13,0
8,1,4368,3,169,39,1
7,8,1459,3,161,31,0
26,20,437,6,29,24,0
26,5,406,1,125,47,0
2,2,805,6,32,58,0
22,19,116,6,11,15,0
22,5,4059,6,180,5,0
3,6,107,2,36,49,1
27,0,1913,5,93,22,1
18,0,3580,5,112,22,1
12,4,3311,3,159,11,1
1,5,52,0,142,24,1
22,12,1587,8,180,45,0
12,1,4200,1,117,10,1
5,14,4293,8,50,47,0
30,14,394,7,123,34,0
30,12,4924,0,73,11,0
27,13,3481,10,97,57,0
25,6,3587,6,87,43,0
17,13,3248,9,97,29,0
16,9,1706,2,163,22,0
15,16,2144,9,110,33,0
23,13,3902,9,158,57,0
15,7,2546,8,110,8,0
5,3,4331,4,55,58,0
21,15,2402,10,94,49,0
14,12,4623,2,109,32,0
2,19,3825,7,129,40,0
11,17,305,2,15,45,0
19,13,423,6,153,23,0
7,17,2005,6,20,5,0
6,4,13,6,144,31,1
28,8,187,0,52,29,0
2,2,755,10,87,6,0
6,7,4364,4,65,52,0
18,19,661,10,111,25,0
2,9,3899,0,84,25,0
18,18,3281,6,111,31,0
30,20,2492,7,70,58,0
15,2,299,6,129,14,1
27,10,812,0,94,17,0
19,10,2540,2,126,16,0
2,16,243,9,16,28,1
20,15,417,2,155,9,0
25,6,703,6,18,51,0
6,3,1179,3,77,60,0
1,18,4667,2,44,2,0
24,11,2487,5,50,4,0
15,14,441,9,92,20,0
28,10,2554,5,14,41,0
30,4,992,9,52,36,0
23,4,3170,4,93,37,1
10,14,3054,5,121,6,0
19,17,3934,2,50,52,0
17,10,3322,9,123,1,0
5,11,4883,4,17,45,0
29,1,4328,8,124,50,1
4,19,1698,3,120,3,0
10,14,477,10,131,52,0
24,19,2626,1,95,37,0
17,3,1355,4,149,45,1
10,17,2432,2,33,42,0
17,5,4517,2,1,58,0
28,18,4731,3,115,3,0
20,10,1021,3,4,43,0
24,1,1687,4,150,33,1
5,7,3707,6,172,59,0
2,10,4907,3,57,59,0
6,4,4076,10,168,15,1
21,17,1902,6,56,56,0
2,17,2879,8,63,56,0
13,13,4360,2,103,4,0
30,9,1496,4,117,15,0
11,2,3349,3,167,7,1
11,8,1426,8,7,47,0
16,2,4867,4,142,4,1
11,10,2856,9,125,3,0
19,11,1367,1,90,23,0
15,11,4070,9,146,14,0
25,2,4670,0,55,6,0
23,20,1401,6,115,33,0
23,6,1588,10,123,9,0
16,13,3759,0,116,12,0
11,10,3635,7,115,50,0
22,6,2513,8,153,35,0
16,20,3147,6,114,53,0
8,9,2919,8,96,31,0
4,10,2674,9,80,51,0
8,14,409,5,3,3,0
4,18,4392,6,149,56,0
24,15,3967,2,160,46,0
25,20,2243,8,130,36,0
3,19,1549,2,111,13,0
3,11,246,5,20,13,1
27,17,4920,3,115,58,0
29,12,937,8,146,34,0
18,4,4519,0,75,21,0
29,3,429,8,36,34,0
26,13,4134,3,102,42,0
19,7,2405,9,76,43,0
19,8,670,4,61,28,0
21,18,2633,10,60,56,0
5,2,3960,0,117,47,1
18,4,459,0,36,35,0
28,20,389,5,172,14,0
10,17,1260,9,68,18,0
29,0,2469,0,44,19,0
22,7,3008,1,77,19,0
21,18,4461,2,90,33,0
6,16,2311,6,29,51,0
1,16,736,1,176,35,0
5,10,1477,4,164,20,0
9,1,2738,8,136,29,1
12,5,3162,9,133,8,0
26,13,3530,7,96,25,0
14,2,4915,7,175,17,1
2,11,3364,10,126,1,0
17,3,425,1,171,38,1
14,11,609,0,138,49,0
26,12,3084,8,10,60,0
13,1,4184,9,134,53,1
27,1,1577,3,16,30,0
9,14,1104,8,26,28,0
26,16,2953,10,21,33,0
25,6,4163,10,100,13,0
15,13,1457,6,169,24,0
25,11,1502,5,106,44,0
22,16,2681,9,30,37,0
15,13,1468,8,133,22,0
24,5,1218,9,138,52,0
30,18,4944,3,95,13,0
11,5,2222,0,139,40,0
16,17,1364,4,135,12,0
29,4,222,5,140,57,1
17,5,3904,5,64,41,0
26,1,4612,0,123,49,1
4,7,2973,6,113,46,0
1,14,2858,7,41,7,0
8,14,3052,4,28,36,0
17,10,3044,1,123,29,0
3,0,1742,1,80,29,0
29,17,3091,10,3,26,0
20,11,1280,4,101,27,0
15,11,4878,6,32,24,0
15,10,1539,6,21,31,0
24,7,1091,3,121,7,0
22,6,3541,10,55,17,0
14,20,1161,2,18,49,0
26,1,1732,8,53,33,0
28,10,726,6,112,34,0
23,9,4209,1,121,58,0
14,2,2200,0,110,18,1
24,19,214,10,75,41,0
2,9,3839,1,61,5,0
13,17,3119,2,178,1,0
26,13,4104,4,8,7,0
14,17,1342,2,12,58,0
27,7,2058,9,179,34,0
24,9,1859,8,41,3,0
19,12,4852,9,150,36,0
7,20,1247,3,127,35,0
3,7,2028,6,137,51,0
15,3,527,3,78,57,0
23,3,1448,2,139,12,1
14,4,4096,9,141,15,1
11,0,2062,0,156,4,1
15,16,4378,8,89,56,0
28,1,4527,10,64,33,0
13,7,2322,0,64,16,0
18,6,2269,10,70,29,0
26,14,3159,0,55,6,0
6,4,791,0,37,49,0
3,1,2723,4,161,37,1
19,6,1254,6,25,23,0
15,7,2426,6,114,13,0
25,6,985,9,23,44,0
23,6,3501,0,136,1,0
5,13,3435,5,17,57,0
28,20,426,8,95,12,0
10,17,224,5,90,27,0
7,5,3988,3,75,25,0
25,3,1145,9,62,22,0
17,9,3785,8,11,34,0
7,17,1592,2,168,18,0
22,11,4533,9,168,41,0
26,15,742,3,121,16,0
30,6,2756,3,56,29,0
12,5,2273,3,53,30,0
25,4,4518,5,85,30,0
17,2,3814,10,28,20,0
13,11,2437,10,86,47,0
20,14,241,6,170,22,0
25,9,4940,8,115,42,0
4,19,4363,10,46,34,0
10,18,412,2,18,4,0
3,15,4875,7,23,50,0
9,10,74,7,154,31,0
13,7,2247,0,99,51,0
18,2,959,4,29,50,0
15,6,182,9,52,14,0
4,6,2685,4,110,8,0
15,13,1260,7,106,37,0
22,1,3058,7,46,5,0
2,9,4015,1,1,8,0
15,18,647,2,144,11,0
8,8,958,1,25,56,0
8,15,2270,0,62,29,0
17,18,1704,1,82,55,0
12,17,4857,9,80,21,0
19,8,4767,5,144,39,0
10,15,152,0,91,13,0
9,12,4591,5,121,49,0
5,9,1470,0,162,19,0
6,19,3897,1,53,3,0
20,13,302,7,151,34,0
26,11,1653,5,171,38,0
2,18,2728,8,44,19,0
27,6,847,0,32,32,0
24,14,1047,4,23,47,0
27,15,281,6,148,36,0
13,7,1968,8,19,51,0
6,9,2379,10,29,39,0
5,3,815,8,146,52,1
25,18,3184,3,69,53,0
1,18,892,3,140,14,0
21,20,841,3,10,7,0
22,14,3181,2,111,20,0
21,13,2201,7,37,32,0
6,0,2050,4,81,46,0
6,15,1604,6,96,54,0
23,9,1636,9,55,57,0
16,18,3594,5,132,31,0
4,2,283,8,128,22,1
30,4,599,2,63,5,0
11,8,2710,5,12,31,0
30,17,592,2,146,15,0
30,10,3643,1,8,44,0
30,15,2000,2,32,17,0
24,1,1268,1,49,56,0
23,11,2876,1,104,53,0
9,5,3748,9,87,37,0
23,10,581,10,99,19,0
3,7,554,6,167,10,0
19,11,4232,9,50,44,0
8,1,4838,2,154,34,1
5,8,4522,7,151,49,0
4,14,647,1,96,25,0
24,1,50,10,63,37,0
6,0,4892,10,167,58,1
2,9,4402,6,66,28,0
20,1,1630,2,103,15,1
28,11,3682,8,46,20,0
11,7,4147,6,143,55,0
4,4,4138,8,16,13,0
15,0,1309,1,120,20,1
6,14,4721,5,90,43,0
22,5,169,4,72,31,0
17,11,1962,1,16,18,0
30,7,1741,3,85,41,0
24,12,2456,3,39,48,0
6,18,3172,7,139,56,0
19,0,1742,6,36,28,0
30,10,590,4,18,47,0
25,19,229,8,151,4,0
2,0,4484,0,77,24,0
15,7,1759,3,49,44,0
11,4,1480,4,170,45,1
8,16,4338,7,103,9,0
26,7,1404,2,44,47,0
19,9,931,4,109,50,0
13,1,2783,2,129,52,1
12,8,4472,6,7,32,0
5,2,4586,9,48,59,0
6,17,3444,2,112,32,0
26,6,3592,6,144,54,0
22,14,1128,1,48,39,0
4,20,1875,6,171,21,0
19,19,4321,8,51,58,0
20,17,734,4,107,44,0
1,2,721,5,66,42,0
20,13,1835,9,31,39,0
17,1,3936,10,39,46,0
12,13,400,2,9,27,0
15,10,1080,9,41,47,0
1,15,4497,4,63,36,0
26,7,2775,4,14,8,0
14,6,4490,2,58,19,0
6,10,2438,7,88,29,0
5,2,4504,5,97,19,1
30,16,2157,2,98,5,0
11,13,3582,0,156,22,0
4,5,4488,9,132,35,0
13,7,2764,0,162,10,0
11,4,3273,10,132,15,1
3,7,3835,9,70,2,0
1,1,3426,1,86,53,0
6,14,2067,9,4,42,0
18,11,2321,4,50,22,0
24,16,2889,6,5,48,0
10,0,3652,0,75,35,0
5,14,2619,0,45,39,0
23,13,1440,3,163,19,0
10,19,1923,9,117,47,0
12,15,767,5,27,12,0
2,8,2144,8,130,34,0
13,0,1922,0,118,45,1
8,16,1749,10,104,58,0
2,12,3227,9,176,20,0
20,20,4766,4,49,51,0
1,20,1144,8,110,7,0
5,4,3722,7,78,24,0
9,9,774,6,1,3,0
17,5,2735,9,120,6,0
9,18,3378,1,161,33,0
11,12,3507,8,35,53,0
15,0,1682,7,56,34,0
24,19,3415,10,143,33,0
6,14,592,9,4,29,0
23,13,4776,9,110,23,0
3,7,4643,8,84,58,0
30,9,1831,8,22,4,0
17,8,1195,8,24,5,0
5,16,4535,2,175,34,0
30,8,1647,6,75,16,0
28,2,2190,0,110,40,1
12,10,198,8,134,47,0
18,11,1756,8,155,43,0
14,9,3836,2,138,42,0
21,16,2630,4,167,3,0
24,16,3955,7,110,55,0
11,10,2336,5,90,43,0
9,3,1194,9,37,49,0
2,6,2803,9,54,42,0
12,20,2956,8,51,49,0
3,13,2510,2,60,14,0
3,6,4956,6,72,55,0
1,7,179,5,128,33,1
8,0,4935,4,51,28,0
22,3,2755,3,62,57,0
28,11,1090,4,49,41,0
29,2,1273,3,179,56,1
8,12,4874,2,28,56,0
11,19,4463,6,164,15,0
9,5,2258,5,153,4,0
5,10,3918,3,164,20,0
14,3,1335,8,77,53,0
28,19,3187,0,7,25,0
30,15,3883,0,65,35,0
3,6,2158,8,123,52,0
21,10,1698,6,36,58,0
5,0,2995,1,73,53,0
5,6,2086,10,30,39,0
19,11,1539,9,47,53,0
27,6,1471,4,91,57,0
14,6,1412,3,29,22,0
26,9,82,0,5,35,0
30,15,4359,8,65,54,0
4,7,4044,5,115,54,0
25,8,4621,10,63,47,0
13,8,2806,5,93,28,0
10,1,4526,3,17,10,0
25,12,2503,1,127,16,0
18,12,4984,7,51,49,0
8,3,4241,7,113,23,1
8,11,3586,2,37,19,0
7,16,42,6,88,1,0
8,1,2704,6,116,1,1
14,12,4383,4,125,53,0
19,17,4855,4,137,46,0
29,14,3608,7,38,58,0
6,7,2402,3,53,26,0
1,14,4122,0,141,34,0
23,0,2881,0,90,2,0
15,19,2687,8,53,28,0
1,9,1411,3,119,20,0
25,11,827,0,119,42,0
17,4,1670,1,49,47,0
1,8,4572,9,122,27,0
15,7,4733,6,70,28,0
23,15,2448,1,163,60,0
2,13,2993,0,16,31,0
14,12,1220,9,13,47,0
21,20,609,8,121,7,0
8,12,1856,4,139,8,0
8,4,1865,3,87,32,0
19,15,1897,3,130,11,0
7,10,689,10,94,48,0
19,4,3262,0,19,26,0
6,12,1845,2,104,55,0
6,10,4040,0,45,25,0
3,18,2187,4,174,7,0
7,2,158,4,47,20,0
19,14,1505,8,177,41,0
8,6,4923,7,79,57,0
10,6,1754,4,42,51,0
20,5,1656,4,161,58,0
15,2,3005,6,108,30,1
15,12,1682,1,169,56,0
29,6,1949,6,119,1,0
1,4,667,0,86,18,0
20,17,3677,4,111,8,0
30,7,1063,5,19,29,0
7,16,4081,10,39,40,0
27,19,586,9,135,22,0
4,0,3105,0,39,32,0
29,13,3041,8,98,40,0
6,16,4828,8,34,14,0
25,9,4789,0,172,56,0
1,11,4847,3,68,2,0
29,15,2982,7,48,35,0
5,13,3958,1,3,7,0
27,15,2055,10,162,3,0
23,7,3946,7,113,15,0
1,9,2958,9,137,43,0
30,16,1637,8,61,34,0
4,17,1498,8,148,22,0
22,19,4155,0,168,18,0
2,15,4208,8,125,46,0
10,16,4473,3,12,18,0
5,15,945,7,103,59,0
27,18,3573,8,28,34,0
10,7,3639,2,176,36,0
1,5,1724,5,75,46,0
22,5,1812,2,135,39,0
6,20,1430,0,82,47,0
13,8,3601,9,83,38,0
15,3,3530,5,142,37,1
4,11,3321,4,147,52,0
13,11,2315,2,54,18,0
24,16,2005,3,67,43,0
20,14,1977,1,162,40,0
24,8,3724,9,89,29,0
15,6,4045,9,169,12,0
29,9,4495,3,159,18,0
8,15,4878,3,167,31,0
5,11,3468,2,78,15,0
29,6,403,5,180,59,0
15,17,4788,0,175,40,0
4,14,3740,8,20,58,0
12,5,4375,10,96,30,0
13,11,4254,9,180,36,0
2,10,4916,2,95,28,0
27,19,37,2,71,53,0
19,2,3501,2,133,15,1
19,1,4271,6,132,43,1
4,5,1183,7,139,33,0
4,4,348,1,19,2,1
26,17,1078,0,102,59,0
11,15,851,4,27,8,0
27,7,4294,7,29,48,0
5,19,4756,2,18,33,0
20,10,303,5,165,35,0
11,9,1867,2,175,18,0
30,11,1332,5,89,26,0
10,20,1657,3,20,48,0
8,5,4908,10,70,21,0
6,19,3630,6,100,28,0
6,4,4536,10,177,20,1
8,8,3104,9,143,52,0
23,15,3501,0,18,45,0
15,13,3505,0,38,20,0
26,7,4592,4,120,59,0
14,19,3811,8,89,4,0
11,18,98,4,84,36,0
12,13,4376,3,150,54,0
26,6,1966,7,104,34,0
13,4,909,4,111,45,1
8,17,3487,0,26,13,0
30,1,1754,6,64,31,0
18,10,4383,10,58,52,0
25,7,2263,3,131,39,0
1,0,3671,9,30,7,0
15,11,2970,4,19,17,0
8,1,1643,5,10,42,0
28,17,871,6,89,12,0
11,6,4711,10,174,57,0
12,16,1023,1,147,55,0
12,13,3309,0,127,59,0
4,6,1516,2,124,54,0
16,2,3215,9,107,30,1
4,5,4813,0,85,48,0
5,19,987,3,6,34,0
24,1,3471,5,51,22,0
5,16,1827,4,142,21,0
8,11,3694,10,58,9,0
10,11,4068,3,136,12,0
17,16,2644,6,2,17,0
28,9,4911,10,18,16,0
26,2,4825,10,92,5,1
9,19,3676,5,163,19,0
22,17,958,2,56,57,0
19,12,483,8,43,28,0
29,11,577,4,73,17,0
14,16,3442,9,72,22,0
8,3,4033,0,117,35,1
9,9,2268,5,8,49,0
22,10,3154,4,5,59,0
11,5,4320,9,13,15,0
23,5,1992,7,7,19,0
1,8,1106,3,21,47,0
14,14,3580,0,37,50,0
5,1,3400,10,173,26,1
21,3,2682,1,180,44,1
26,4,3656,7,176,60,1
14,16,2429,9,62,44,0
4,7,4289,7,101,56,0
22,7,3358,4,119,35,0
23,11,683,5,179,43,0
25,20,2812,1,132,23,0
1,7,2379,10,120,10,0
22,18,4540,8,86,22,0
23,2,1076,5,75,47,0
19,17,697,8,34,55,0
8,20,4993,10,45,11,0
15,18,78,9,144,55,0
21,18,2113,2,137,26,0
15,14,429,5,16,1,0
9,5,4008,9,95,52,0
21,15,2607,4,159,36,0
9,7,4348,8,141,53,0
10,15,2134,9,128,58,0
20,17,3902,0,5,21,0
25,19,449,8,123,8,0
21,15,1296,4,127,20,0
26,10,1218,0,175,45,0
9,6,1088,9,167,17,0
3,16,2573,7,18,15,0
20,16,3633,6,148,21,0
25,11,1263,5,130,1,0
26,12,3367,1,40,60,0
11,9,3219,4,158,3,0
6,6,3559,2,10,31,0
2,13,624,1,64,56,0
7,0,3088,9,42,58,0
18,16,2733,0,93,31,0
27,3,3500,8,40,21,0
2,20,3553,1,144,23,0
27,4,4525,10,176,17,1
17,19,1910,0,125,22,0
11,6,4381,6,61,60,0
27,9,1722,8,166,56,0
12,16,2339,5,114,22,0
27,6,3629,7,44,36,0
19,0,1204,10,143,59,1
22,6,4916,6,95,8,0
24,10,1388,8,61,47,0
25,8,1322,6,7,8,0
7,11,2925,5,124,14,0
20,2,759,0,30,38,0
6,3,310,8,164,24,1
21,3,4705,9,113,60,1
24,12,3992,4,90,22,0
1,18,4634,1,139,15,0
17,9,3847,10,123,20,0
29,4,287,7,106,27,1
11,6,4768,3,157,28,0
22,15,2568,2,92,22,0
26,0,3927,0,93,31,1
28,11,2171,4,134,9,0
18,1,4685,2,112,56,1
21,6,1399,3,51,23,0
17,10,700,8,80,5,0
7,12,4742,10,110,45,0
17,1,3478,6,38,39,0
20,6,1858,10,22,17,0
9,14,4928,4,90,40,0
17,10,4980,7,168,5,0
20,1,3826,5,135,55,1
22,6,949,9,110,7,0
22,3,3192,1,168,8,1
28,10,3319,6,107,7,0
29,1,2060,0,124,22,1
8,15,1756,2,24,44,0
17,6,2461,0,41,38,0
7,12,34,0,51,53,0
1,4,2566,4,167,21,1
13,16,70,5,102,4,0
30,20,132,2,114,32,0
23,11,2112,2,171,55,0
19,18,1196,2,69,29,0
27,6,1740,0,153,60,0
24,5,4651,4,94,59,0
19,7,4099,0,120,30,0
30,12,2482,9,25,3,0
30,4,2975,9,152,5,1
29,1,2287,2,104,19,1
17,8,4097,5,43,8,0
13,10,2974,10,59,37,0
29,5,1320,5,54,31,0
30,6,164,2,79,27,0
16,6,2222,8,154,13,0
8,18,3263,7,54,42,0
19,5,1272,10,75,6,0
18,10,1372,2,93,1,0
1,10,947,4,172,30,0
14,6,521,4,137,11,0
19,1,196,4,42,52,0
15,18,1855,2,157,41,0
18,3,1712,4,79,31,0
2,5,400,4,81,16,1
22,16,664,3,58,15,0
28,4,4281,3,86,5,0
17,6,2831,1,177,15,0
18,8,773,8,107,1,0
30,0,3410,6,139,15,1
6,0,4816,0,102,36,1
19,18,3277,4,54,60,0
4,5,1095,1,30,48,0
1,17,1939,9,65,54,0
8,9,4386,5,58,39,0
29,10,1973,6,37,55,0
23,0,1795,1,118,8,1
7,0,2284,10,73,53,0
3,12,2696,5,69,22,0
10,4,2978,2,152,27,1
10,19,4582,8,63,59,0
19,0,725,3,94,34,1
14,19,252,2,179,30,0
2,2,3925,10,15,12,0
28,17,1533,2,175,58,0
1,8,847,1,174,60,0
23,13,3333,8,30,2,0
23,16,2963,7,113,46,0
28,13,1355,4,79,51,0
18,3,2433,8,148,52,1
7,4,2038,1,57,38,0
29,20,1442,5,177,22,0
8,16,249,6,56,51,0
1,1,148,5,56,17,1
25,4,3203,2,153,35,1
23,3,429,9,9,52,0
3,3,313,9,22,57,1
24,5,2172,9,77,42,0
23,19,2036,8,165,56,0
27,20,4112,7,124,45,0
29,12,2236,7,28,52,0
8,4,1178,7,142,23,1
22,6,425,8,158,29,0
25,19,2723,0,167,29,0
15,0,159,7,133,57,1
5,13,2454,1,12,50,0
3,3,848,3,163,19,1
19,16,1706,0,169,17,0
1,20,4349,5,63,8,0
28,13,1920,9,170,50,0
15,15,1431,0,125,7,0
8,13,4984,4,106,55,0
2,15,3011,8,171,11,0
3,19,1330,0,148,3,0
24,7,4045,8,98,2,0
14,2,1533,3,119,19,1
24,18,3888,2,119,28,0
14,0,562,7,152,56,1
11,1,3766,5,163,28,1
16,14,3681,6,41,25,0
4,9,491,8,122,11,1
20,17,609,4,16,40,0
5,13,1174,1,122,43,0
22,16,4688,2,80,2,0
21,12,4242,2,106,12,0
14,0,1013,3,6,41,0
23,4,1992,9,20,38,0
16,12,1644,6,136,12,0
18,13,3007,9,97,50,0
7,2,696,5,6,25,0
10,14,3424,2,8,37,0
7,18,1769,6,14,31,0
1,16,4947,3,131,54,0
23,2,2490,9,130,17,1
21,15,1347,10,22,48,0
19,13,124,10,85,12,0
16,11,3967,7,134,30,0
29,11,578,6,178,2,0
19,10,1563,6,44,16,0
4,16,2699,8,8,1,0
29,7,4600,7,24,52,0
28,16,3350,0,27,34,0
18,20,2998,6,51,45,0
2,19,3161,2,156,48,0
1,10,3537,3,69,1,0
15,1,3025,5,25,51,0
5,9,831,4,44,36,0
20,9,3584,7,175,52,0
11,10,3797,1,119,3,0
10,5,1618,4,109,34,0
2,3,569,4,120,12,1
3,11,4073,2,13,56,0
23,10,4445,9,53,58,0
23,12,621,4,37,45,0
12,4,2173,3,115,27,1
20,5,1891,10,40,50,0
5,0,4179,4,78,37,0
5,5,3873,9,95,55,0
6,17,3718,8,134,25,0
30,8,1719,6,25,12,0
9,14,1771,0,103,51,0
2,7,1702,2,46,33,0
21,18,1255,8,159,9,0
12,15,135,3,102,1,0
3,5,4762,3,91,56,0
20,5,1209,9,94,50,0
26,2,2721,5,68,23,0
22,9,3456,2,39,28,0
12,0,1000,2,80,3,0
24,13,3075,8,164,38,0
17,3,4964,4,135,54,1
10,11,1531,6,85,36,0
30,5,4738,4,66,56,0
24,10,2508,5,55,44,0
27,11,2575,7,72,44,0
14,9,4800,7,42,5,0
23,17,2607,1,155,55,0
17,6,125,10,130,29,0
18,6,1041,8,70,53,0
19,10,1251,9,132,13,0
17,3,1752,5,21,44,0
14,19,3648,6,1,4,0
9,0,4409,2,166,6,1
8,12,4100,3,60,51,0
2,17,1985,5,76,38,0
13,8,4193,6,91,6,0
25,8,4413,5,142,11,0
7,8,4907,4,88,27,0
9,9,173,1,82,54,0
22,1,3320,6,17,46,0
22,5,3398,4,73,59,0
11,14,1005,8,175,35,0
14,2,1887,10,56,40,0
4,10,1833,3,127,4,0
26,5,4916,9,53,27,0
26,2,2305,1,128,16,1
29,10,3274,6,146,18,0
13,14,1358,6,48,7,0
2,12,1813,0,137,11,0
23,19,2261,10,54,8,0
5,9,2910,4,163,59,0
11,5,1603,2,174,52,0
6,14,442,8,1,6,0
18,17,3827,8,41,56,0
21,17,4927,6,73,48,0
10,6,1080,8,160,5,0
4,14,4610,1,77,57,0
9,17,124,10,40,6,0
6,17,1449,9,139,38,0
2,19,1800,7,174,60,0
17,8,1004,9,48,2,0
5,1,4328,9,43,31,0
25,7,4741,9,179,39,0
6,19,4777,0,42,32,0
26,1,967,2,154,9,1
12,10,105,7,104,15,0
23,6,2164,10,11,21,0
21,5,641,7,25,46,0
10,9,3694,9,40,53,0
22,4,1711,7,25,28,0
21,10,707,10,84,45,0
27,0,41,10,106,27,1
25,1,4884,6,119,5,1
6,0,558,1,108,17,1
27,18,2258,2,74,37,0
8,1,1903,8,180,58,1
2,20,2844,1,113,24,0
12,19,1713,6,131,31,0
13,20,1166,0,39,35,0
25,3,353,2,91,41,1
21,11,4082,0,163,41,0
7,19,3472,5,168,54,0
10,17,2258,3,22,4,0
13,0,954,0,19,20,0
17,0,3890,4,14,43,0
26,13,2060,3,109,17,0
21,3,3295,10,178,46,1
28,4,2865,9,43,10,0
30,10,1340,10,55,37,0
26,12,2013,9,168,21,0
14,15,3625,1,12,21,0
2,12,1797,6,162,60,0
28,1,2256,7,108,49,1
22,15,3682,3,83,16,0
11,5,2165,8,23,33,0
1,13,3489,2,135,10,0
19,0,3030,5,146,44,1
21,16,61,10,136,18,0
4,10,2169,6,89,33,0
19,18,4400,6,42,29,0
26,2,3661,5,93,31,1
29,10,3925,8,93,24,0
21,4,2122,0,1,60,0
11,16,2631,8,79,12,0
8,6,4570,8,143,20,0
11,9,4739,3,156,6,0
4,10,1364,4,164,8,0
17,2,3764,2,106,14,1
27,19,219,6,46,5,0
7,9,247,1,21,54,0
8,9,345,7,177,36,0
3,13,3848,8,167,54,0
22,11,1586,5,38,48,0
2,14,509,8,9,38,0
23,9,1574,5,20,3,0
15,9,800,2,84,36,0
24,18,3550,9,8,22,0
22,0,3132,2,14,8,0
22,9,1145,1,62,14,0
5,1,3954,4,163,7,1
24,16,2358,3,55,4,0
1,6,4334,5,45,19,0
26,6,159,4,149,43,0
4,19,3216,5,53,47,0
15,8,3538,3,86,24,0
20,1,1634,2,171,16,1
19,13,2584,0,6,6,0
3,16,4438,4,44,44,0
20,0,4279,5,91,8,1
11,8,3294,4,4,25,0
17,19,2118,4,121,32,0
30,20,3957,5,63,25,0
27,18,4924,3,92,10,0
13,3,2273,3,81,43,0
11,7,1622,10,38,41,0
2,12,3825,7,52,58,0
9,3,4729,10,157,17,1
26,8,587,7,168,60,0
2,8,432,2,8,46,1
21,17,2773,6,105,3,0
9,11,1239,4,163,9,0
9,9,3186,4,115,52,0
8,10,763,2,123,58,0
17,6,4852,1,16,60,0
1,8,697,2,18,18,0
25,5,732,6,34,49,0
29,18,756,2,132,30,0
11,15,4347,10,127,5,0
8,14,2722,1,61,52,0
10,6,717,3,46,32,0
25,15,444,4,149,53,0
7,4,4886,6,77,27,0
3,15,493,0,123,21,1
3,0,3528,7,166,24,1
18,18,1543,9,73,38,0
5,4,179,2,86,3,0
12,6,1030,10,81,16,0
12,18,4974,5,164,15,0
19,4,857,3,134,25,1
30,16,705,4,167,8,0
6,7,3356,9,157,41,0
2,0,4023,5,155,4,1
12,1,41,1,69,32,0
19,14,186,2,137,45,0
5,19,2974,7,152,56,0
12,17,2122,7,147,59,0
27,10,3896,0,97,35,0
27,9,1512,9,123,53,0
17,3,2325,7,158,30,1
29,4,2654,10,168,39,1
17,3,75,1,119,48,1
10,12,4238,9,32,49,0
25,12,1938,9,113,30,0
23,17,594,7,65,17,0
17,1,1758,9,162,19,1
15,15,2214,4,85,52,0
12,0,3640,0,159,31,1
30,18,1902,7,59,17,0
16,8,2439,4,26,56,0
24,2,3103,0,150,2,1
19,6,983,3,162,59,0
